0.505444594,-0.175632506,0.738386639,1.743114858
0.496991737,-0.18889759,0.711942633,1.726197095
0.505721621,-0.177323103,0.714367748,1.729017423
0.501899802,-0.179296823,0.70572369,1.729018685
0.492900018,-0.190590738,0.697074933,1.727480631
0.492625838,-0.193414852,0.690051827,1.729789393
0.472141512,-0.1968042,0.702475254,1.725172711
0.479245855,-0.197934154,0.682484172,1.726969489
0.466951159,-0.205844332,0.667604289,1.709257449
0.438495898,-0.205279614,0.738913441,1.683548295
0.552028692,-0.245736177,0.535311535,1.809911599
1.516969913,-0.280037313,-0.182489037,3.496336486
1.597189408,-0.286849868,-0.211819751,3.633076592
1.56282462,-0.278341081,-0.203908882,3.564855341
1.568779251,-0.273805347,-0.191474302,3.560869292
1.5700687,-0.282314641,-0.199097393,3.555717078
1.566448373,-0.278628328,-0.20135525,3.543302516
1.563608141,-0.271253078,-0.200225813,3.544704418
1.560503591,-0.248294028,-0.202771916,3.535100085
1.560503591,-0.244051179,-0.202769866,3.537915989
1.560763201,-0.249427039,-0.20192458,3.577950269
1.560762772,-0.203593111,-0.300804655,3.380681269
1.567496221,0.502426219,-0.477332748,1.596919665
1.572149397,0.746441109,-0.478199238,1.368630745
1.566458658,0.690298883,-0.47504951,1.459863082
1.563613282,0.683799716,-0.48020502,1.464804266
1.563613283,0.701365298,-0.477622558,1.473387738
1.562574428,0.694612514,-0.475898842,1.481181579
1.56387245,0.70001102,-0.478191389,1.479106011
1.566976567,0.697851613,-0.476469749,1.481963853
1.549902221,0.670272697,-0.474176677,1.480146164
1.596447285,0.74963229,-0.473897712,1.474425723
1.406479892,0.378019612,-0.475605291,1.48430462
0.632419921,-0.414396975,-0.477314917,1.536180844
0.545491257,-0.438960857,-0.478174689,1.542398956
0.55448105,-0.446107427,-0.479036033,1.545766963
0.561824392,-0.44524976,-0.48533909,1.546022256
0.552577492,-0.461561772,-0.48705863,1.55223305
0.553932712,-0.466142132,-0.493363805,1.553780781
0.551488392,-0.465570713,-0.502254055,1.549636492
0.552028195,-0.476442581,-0.519471585,1.552994573
0.527791992,-0.496800286,-0.538139285,1.546265853
0.572148566,-0.442098524,-0.522057231,1.538230876
0.43687183,-0.597161472,-0.623971906,1.573177899
0.165432617,-1.778144325,-1.563497007,1.796114327
0.169599991,-1.941464083,-1.765668928,1.844649027
0.161556184,-1.907903335,-1.72627216,1.818855794
0.170993907,-1.908522293,-1.718639181,1.817829649
0.172937602,-1.919299396,-1.733585952,1.817571776
0.180424292,-1.911292421,-1.726867419,1.811433758
0.192896881,-1.9177617,-1.738149948,1.832367268
0.185137524,-1.907298885,-1.750658839,1.820869709
0.183752992,-1.922075566,-1.776322849,1.806576144
0.234689864,-1.933471026,-1.819161296,1.919711676
0.105137253,-1.70830004,-1.339780228,1.583417507
-0.488789231,-1.105963272,0.141551164,-0.44584582
-0.542449201,-1.069021344,0.255138159,-0.722928657
-0.540152437,-1.07668885,0.248515598,-0.660679218
-0.541874612,-1.051017232,0.269221901,-0.63842798
-0.543884079,-1.039813882,0.270323941,-0.656356084
-0.560281978,-1.042462309,0.279706768,-0.659812043
-0.561143857,-1.041870878,0.297070867,-0.661280041
-0.572942428,-1.043341982,0.298995427,-0.655488382
-0.57754758,-1.045699381,0.298440269,-0.679526524
-0.586192321,-1.020071735,0.286310329,-0.774040082
-0.621660301,-1.112142438,0.41157733,-0.549076965
-0.881891499,-1.352534464,1.365669165,1.902064355
-0.941039654,-1.364207266,1.493895804,2.328009837
-0.92111146,-1.342943333,1.468698651,2.223435029
-0.921405237,-1.34652989,1.459590679,2.199137105
-0.911450481,-1.341439457,1.471292474,2.201391994
-0.909697746,-1.343539867,1.464010059,2.190860916
-0.920232913,-1.346530478,1.466865693,2.18684765
-0.90032942,-1.335460548,1.458801312,2.185345329
-0.905604706,-1.335458824,1.450746666,2.165525771
-0.952485282,-1.366594574,1.529418789,2.199886055
-0.871372193,-1.255534488,1.235986521,2.002627916
-0.344828997,-0.104661306,-1.269582675,-0.246821611
-0.188335936,0.043836992,-1.527791156,-0.94221145
-0.26103227,-0.00226264,-1.436810391,-0.737705791
-0.240359826,0.007522743,-1.427790263,-0.714212142
-0.245455612,0.024852778,-1.44161464,-0.733366646
-0.244605197,0.031842346,-1.440110133,-0.726979473
-0.248571562,0.032958178,-1.438908493,-0.739461155
-0.251397704,0.036581231,-1.442214027,-0.756882947
-0.255644108,0.055556831,-1.45033076,-0.75310484
-0.245734118,0.058905318,-1.458455609,-0.752230663
-0.276064773,0.065322219,-1.446423562,-1.119306412
-0.515742062,0.065877382,-1.264726601,-2.691553091
-0.531244794,0.066990754,-1.17285031,-2.980632752
-0.512002525,0.073398199,-1.187090375,-2.932951357
-0.521480017,0.069498015,-1.171662935,-2.932637852
-0.530960138,0.065596315,-1.166027683,-2.957259236
-0.540439735,0.065313751,-1.161876378,-2.96245073
-0.54015297,0.070884397,-1.164248316,-2.975761421
-0.538719148,0.054430987,-1.156545048,-2.973495643
-0.534412396,0.037127825,-1.166328221,-3.003707582
-0.555403281,0.054427543,-1.222466561,-3.063298972
-0.575816943,0.010297916,-1.078257975,-2.860469015
0.173397781,-0.490504611,-0.355660114,1.498416861
0.466384624,-0.595699474,-0.287418166,2.110954493
0.392740933,-0.58994409,-0.31126886,1.932199327
0.382032763,-0.579574005,-0.309847031,1.916186835
0.388073503,-0.596861906,-0.302176837,1.908302044
0.373526727,-0.593115971,-0.303025714,1.906005786
0.380389584,-0.591964151,-0.289677523,1.898888482
0.372434344,-0.576119602,-0.292513952,1.875467143
0.360345102,-0.584187119,-0.283718479,1.887448263
0.363085515,-0.681511169,-0.29279965,2.010513666
0.380928356,-0.297946377,-0.290813647,1.417738602
-0.293176419,1.614980342,-0.133353712,-3.566031978
-0.653453097,1.89254825,0.05359793,-4.18099977
-0.573543791,1.83367136,0.047746113,-4.056933075
-0.587369749,1.831875038,0.031264795,-4.054861455
-0.602356772,1.849224022,0.036277746,-4.051761909
-0.61417509,1.840544532,0.028741038,-4.04113537
-0.624269128,1.849988465,0.01811386,-4.03428354
-0.638130862,1.854058024,-0.017412609,-3.998374933
-0.655464565,1.844879044,-0.037870885,-3.918281999
-0.660396789,1.879803301,-0.023300394,-3.922028353
-0.722081406,1.797831712,-0.101338235,-3.911466498
-1.089975311,1.03983694,-1.072258403,-3.095001348
-1.160992784,0.852886837,-1.230469688,-2.73580048
-1.125741137,0.861201655,-1.20579687,-2.722258897
-1.134915464,0.848076345,-1.217385922,-2.686380754
-1.140540626,0.837078078,-1.211444566,-2.680943369
-1.129885153,0.833588102,-1.220954867,-2.657918651
